PET,Times,Weights,FC,TC,STR,THA,WB,CBL,StartTime,Duration
rwrd_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rwrd_2,21.0,0.0,0.0,0.0,0.0,0.0,1.5934304856491757e-4,0.0,16.0,10.0
rwrd_2,31.0,0.0,6.558044721018089e-4,0.0,0.0,0.0,1.1511692994552895e-4,0.0,26.0,10.0
rwrd_2,41.0,0.0,6.307947053619665,7.4401389835607485,5.438933601631301,2.8843320308766196,5.4897501698439095,6.350726852106905,36.0,10.0
rwrd_2,51.0,0.0,107.03106041223641,106.15302736592352,95.87424004983393,114.41914110337025,97.47239113797096,126.3073096180756,46.0,10.0
rwrd_2,61.0,0.93973,147.2473489823747,148.35134773667565,145.2074769202662,157.1694621004425,136.26121892290405,179.48063553033904,56.0,10.0
rwrd_2,71.0,0.93973,162.92663337425668,147.16590694341963,151.78314970712518,156.4400076873579,147.4099893009999,183.89383216924182,66.0,10.0
rwrd_2,81.0,0.93972,181.00144751873026,159.5546016852962,181.339671656097,182.31972840346333,154.68399334030445,187.65888835732142,76.0,10.0
rwrd_2,91.0,0.93971,183.55091351214642,170.40913981166588,161.26165689947703,199.41826449479584,163.94417712573906,196.90146738404695,86.0,10.0
rwrd_2,106.0,0.94009,205.4850615461928,187.8656009387625,203.15705331790105,207.30456204262924,177.33076089990533,209.46379963959745,96.0,20.0
rwrd_2,126.0,0.94006,216.6712735447161,197.22600866424432,218.43577798555336,217.8936364003597,186.898723396813,222.29276605712994,116.0,20.0
rwrd_2,146.0,0.94004,222.27539548903383,203.85431669471325,233.78326953586242,221.59326820936892,194.4089814665752,226.5441683260206,136.0,20.0
rwrd_2,166.0,0.94002,228.42869578179534,203.98374966511875,239.46363977191731,234.81439776492857,199.85613823281946,235.34008577941714,156.0,20.0
rwrd_2,186.0,0.94,234.0182326042578,218.60563422373357,228.32570088594684,244.87425826989679,205.9298577615766,241.7634459273026,176.0,20.0
rwrd_2,211.0,0.94049,244.6701507676898,227.4749631500009,242.91908954070337,264.4877481058065,212.51330033704085,245.4790897927827,196.0,30.0
rwrd_2,241.0,0.94045,253.34945445331235,224.78963421902668,255.52645192009214,267.6218228669183,217.47697933613932,252.61241657294195,226.0,30.0
rwrd_2,271.0,0.94041,261.8523003332998,237.75600898776858,263.211553078702,276.1113636579226,223.69342444168464,259.6077326988351,256.0,30.0
rwrd_2,301.0,0.94038,262.2211858340738,236.924871547608,261.3281836629706,265.4895059414182,226.2363843421235,260.72926162783733,286.0,30.0
rwrd_2,346.0,0.94265,272.54333502115765,244.35292862558188,282.9935302787687,283.3870519715654,230.30200432523714,265.22856036045664,316.0,60.0
rwrd_2,406.0,0.9425,272.8195531170343,244.86792329217465,282.25478546800383,280.2996073695843,231.37508854045043,268.6343143175576,376.0,60.0
rwrd_2,466.0,0.94237,274.9727864713765,245.58520757430068,279.1878422834993,288.1829518423029,233.38506894108946,269.9544080120217,436.0,60.0
rwrd_2,526.0,0.94225,268.65422370186724,240.42850608462487,274.967492217065,289.8285765625216,232.17825224654487,265.23031196625817,496.0,60.0
rwrd_2,646.0,0.96215,265.85787769877754,241.08688739306922,277.5997745016746,287.35056978015234,227.85325134194733,262.08882737061634,556.0,180.0
rwrd_2,826.0,0.95997,255.80387745127527,231.71420904191706,262.9232164535511,281.29593946857665,220.27599614210376,253.12391007728422,736.0,180.0
rwrd_2,1006.0,0.95819,240.67397142558627,223.21651668793356,245.52976037120374,268.3888379465189,209.73379945613067,237.97189149187858,916.0,180.0
rwrd_2,1186.0,0.95662,227.08793701265765,214.3398948063721,235.63440707790667,265.2121805703139,201.94144478063077,226.91393347288874,1096.0,180.0
rwrd_2,1456.0,1.0,210.56974967791467,196.9352689481979,208.64057718824014,249.88670383689694,187.12690114342206,207.9826591013566,1276.0,360.0
rwrd_2,1816.0,0.99033,187.12010096651633,177.7636966144121,185.8215372786645,231.19084854992926,169.95528885835813,188.8008264630152,1636.0,360.0
rwrd_2,2176.0,0.98228,167.81102387303736,161.53163810107867,169.22143601397406,213.06375157065003,155.65142775613603,166.21604442504147,1996.0,360.0
rwrd_2,2536.0,0.97552,149.03795376640477,147.06181575877775,153.85799185037325,198.43743644863133,142.48646518639242,152.0706567729563,2356.0,360.0
rwrd_2,2896.0,0.96978,138.40412839547344,136.80055216069778,137.50975308058946,184.92092486181247,132.91949187476925,137.65529542258216,2716.0,360.0
rwrd_2,3256.0,0.96445,128.75127779788528,126.97556376586093,129.92479667439164,172.04092409562688,125.2741340344306,131.14196193014223,3076.0,360.0
rwrd_2,3616.0,0.96051,117.37238663045085,118.5625972960474,118.97363304602106,163.8346854014297,116.99838240547821,119.47721523498457,3436.0,360.0
rwrd_2,3976.0,0.95686,112.96452373553794,112.20124058352995,119.71599502606439,152.787590695362,111.32044719737611,110.14612743400257,3796.0,360.0
rwrd_2,4336.0,0.95398,106.41498528852193,105.64296027319506,114.92459193363437,143.5567266060577,106.02732600871887,102.29476504552923,4156.0,360.0
rwrd_2,4696.0,0.95149,101.64669456536795,104.50528200523368,101.17038917399016,129.93978832304,102.17971660183305,98.1242914068874,4516.0,360.0
rwrd_2,5056.0,0.94937,95.65593496344403,98.87871530422373,100.8081137358558,124.0068382148163,98.46652651870728,100.40062346095647,4876.0,360.0
rwrd_2,5416.0,0.94768,91.96217411753575,98.96095984065452,88.80915942222366,120.92240268661078,94.8584395298564,98.67800856337485,5236.0,360.0
flfp_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flfp_1,24.0,0.0,0.02393723016309597,1.5843340181050234e-5,0.0,0.0,0.008747389991173912,0.0,19.0,10.0
flfp_1,34.0,0.0,115.24013791750963,113.19635203579533,97.18528368073876,97.97834239171357,100.58464785175471,123.80343069457935,29.0,10.0
flfp_1,44.0,0.990279,276.0005228139358,267.45842262421644,281.35327438308605,268.21372834814275,250.88606648331915,333.3652723387634,39.0,10.0
flfp_1,54.0,0.990278,305.3866703257957,281.4796458044411,301.3577250108663,327.9800297165398,277.1730791606287,345.8418179351272,49.0,10.0
flfp_1,64.0,0.990278,320.6937761754303,297.86003747322627,314.6722145384187,353.7627751588717,287.136372513235,323.1577310647509,59.0,10.0
flfp_1,74.0,0.990278,335.4397172255167,295.19021426699464,286.39490980608275,331.90933133234864,291.9491928385089,335.3129192138466,69.0,10.0
flfp_1,84.0,0.990278,335.67238838375823,308.0283719740851,312.8901681250619,382.99438073569905,300.5423421250422,338.97194565523523,79.0,10.0
flfp_1,94.0,0.990277,353.6464699463155,318.0691063582311,332.4360624084085,350.88695205710013,305.07252442616044,341.58591081437305,89.0,10.0
flfp_1,109.0,0.990339,368.2219964352034,341.65806409257533,352.1232256569976,384.06230590000575,322.0650856191006,360.2616352955705,99.0,20.0
flfp_1,129.0,0.990335,373.65297020937305,344.2464436398207,341.50902810310936,384.9060761599155,327.1226340555593,369.89455733430833,119.0,20.0
flfp_1,149.0,0.990333,373.3059675512958,357.7127931742185,348.157880410639,395.22589080885746,331.23431835702314,376.1956316457852,139.0,20.0
flfp_1,169.0,0.990331,381.601274743031,356.4723716690121,345.87810489007705,408.6957093878183,337.0419085432185,381.98401742258835,159.0,20.0
flfp_1,189.0,0.990328,394.87753587169044,353.8951603998296,382.7116592102177,437.6221866628177,345.9641980254396,385.7493167982046,179.0,20.0
flfp_1,214.0,0.990413,401.913760834085,376.69315048631466,390.8429740707399,448.65280250813953,355.2723545998456,398.02559212764754,199.0,30.0
flfp_1,244.0,0.990407,408.2030145789612,381.3731474296301,395.3623164528757,450.2545334198203,359.1904126829232,402.3024520828264,229.0,30.0
flfp_1,274.0,0.990402,411.35164272757146,383.4172221270939,396.0687112039061,448.82147386992784,360.8851250827072,405.65538692500496,259.0,30.0
flfp_1,304.0,0.990397,412.9443132066119,383.14833875259865,402.255406196153,455.9969220020036,365.787674957274,413.4316960304226,289.0,30.0
flfp_1,349.0,0.990804,427.0491455421605,391.93223311506165,418.9304683627213,438.0858292253482,367.9208271807458,414.87187726085364,319.0,60.0
flfp_1,409.0,0.990776,424.47059064302266,391.5447800326363,417.80742711272575,447.3393014753725,368.34029899851095,415.7539827084511,379.0,60.0
flfp_1,469.0,0.99075,423.93055718133445,393.19111839487545,410.4269962498464,452.7161524885241,372.45393441819624,419.80087043210756,439.0,60.0
flfp_1,529.0,0.990727,417.0998635128199,399.48284105438324,409.3032595626294,456.51170571202346,371.52751310869246,417.63690360918497,499.0,60.0
flfp_1,649.0,0.99418,419.31501067206597,394.74771117217364,421.3089847595314,446.49147668279807,369.00261144793626,417.68111886193475,559.0,180.0
flfp_1,829.0,0.993739,410.55174722527374,391.0300866151439,398.8063992326967,456.95703291474274,363.3194428820521,408.73117842204005,739.0,180.0
flfp_1,1009.0,0.993378,400.92154376842814,380.97560272081347,388.9322116330339,452.2476093121122,356.314325431699,400.64975168902487,919.0,180.0
flfp_1,1189.0,0.993074,388.14415276549386,367.74116956601716,376.237154273627,437.2032727314029,346.51531906754167,390.24445635812754,1099.0,180.0
flfp_1,1459.0,1.0,369.3629604268745,352.0203770405248,352.1219541836006,417.5538641683876,331.8645281774788,375.45439351749064,1279.0,360.0
flfp_1,1819.0,0.998289,341.24569712312024,331.31202765056787,329.3642373831372,407.0999250316079,312.98610300247134,353.9981710565846,1639.0,360.0
flfp_1,2179.0,0.996929,315.02713703582896,310.67919718480334,308.3491297398178,397.29054040631894,292.19968585052374,331.78901391078136,1999.0,360.0
flfp_1,2539.0,0.995806,291.52017093671327,290.45367113157357,284.06060104385114,373.1446129864352,275.20788838038027,310.90045595276,2359.0,360.0
flfp_1,2899.0,0.994862,273.78914156106777,277.8380442646292,270.3379020752952,359.22024842001156,260.32479313101675,295.03198849798184,2719.0,360.0
flfp_1,3259.0,0.994096,251.53263792414262,256.50695542419516,242.32411873778696,332.9748212996567,243.46165932946835,277.12442426167985,3079.0,360.0
flfp_1,3619.0,0.993441,236.76939787979535,246.66034737665285,235.99569167105687,329.5056774223083,231.38631239797826,260.610639057106,3439.0,360.0
flfp_1,3979.0,0.992912,217.4996068894955,229.30577077643878,228.27693214527298,322.99083341199304,218.62889253250114,248.1314480663023,3799.0,360.0
flfp_1,4339.0,0.992469,204.51418420091701,214.64777389912152,218.483940109994,293.6135242810336,207.0343189244696,235.30474484975886,4159.0,360.0
flfp_1,4699.0,0.992095,190.4803915352051,203.9002290898152,193.5109815171859,264.27310835781094,195.36849207603834,221.06870896239792,4519.0,360.0
flfp_1,5059.0,0.991789,176.76471783629296,194.00842438230427,178.24088981603754,254.45856709870273,184.24115670507598,210.15035758643782,4879.0,360.0
flfp_1,5419.0,0.991523,168.0691018304259,184.5730377246545,188.40638275831412,255.63239076646062,176.63998215159262,200.97637392886926,5239.0,360.0
flfp_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flfp_2,20.0,0.0,0.003877515205881857,0.0,0.0,0.0,0.0026563294660143,4.380251466862847e-5,15.0,10.0
flfp_2,30.0,0.982489,178.5582507701538,167.55742987214134,148.70455677397425,161.78623394966226,163.60540952172224,212.368051960559,25.0,10.0
flfp_2,40.0,0.982468,279.65817961107587,265.85145751671985,251.14134082731834,321.30380507931307,265.2453979727217,345.8159281207131,35.0,10.0
flfp_2,50.0,0.98247,283.4680209690777,257.54229347323013,254.13506506361304,305.57177775859424,267.31370684686794,312.05296822379285,45.0,10.0
flfp_2,60.0,0.98247,285.20255817948845,270.3843711847575,256.1113285374235,312.9298316207935,270.17831906879275,310.9533806592073,55.0,10.0
flfp_2,70.0,0.982469,307.7092407005761,279.43463470777897,303.0722352445124,325.3685560543439,280.3721741684786,312.54778715567227,65.0,10.0
flfp_2,80.0,0.982468,299.3363371860469,293.6683988944631,281.7802125348363,318.507068679868,281.2462014226453,315.9147130772473,75.0,10.0
flfp_2,90.0,0.982468,314.0992836908596,288.06144565353935,303.84681807586037,333.64290909543604,285.65477021396106,323.9367205612655,85.0,10.0
flfp_2,105.0,0.982573,319.4953865921365,295.20668830970493,321.94802944037474,362.1457457594276,292.16577312674735,334.47742547821485,95.0,20.0
flfp_2,125.0,0.982569,328.7658262721594,303.73619157475326,328.6803594049194,365.5586861609783,298.5002734973181,338.7822359722503,115.0,20.0
flfp_2,145.0,0.982563,343.47830806205275,318.5480268629706,315.6810898183962,359.9824160955857,304.06623782529505,344.94895338080295,135.0,20.0
flfp_2,165.0,0.98256,338.80363562034887,322.1339674554608,353.7033518829724,360.79026836690736,307.49128170302015,346.45009084122233,155.0,20.0
